url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,standardized_title,is_null_salary,is_thoa_thuan,is_missing_salary
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-he-thong-mang/1715744.html,Nhân Viên Kỹ Thuật Hệ Thống Mạng,Công ty Cổ Phần Mũ Xanh,Hồ Chí Minh,12 - 20 triệu,3 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Quản Trị Mạng', 'Khắc Phục Sự Cố Mạng', 'An Ninh Mạng Cơ Bản', 'Cấu Hình Thiết Bị Mạng (router, Switch, Firewall)', 'Kiến Thức Về Tcp Ip, Dns, Dhcp']","['Kinh Nghiệm Về Quản Lý Dự Án', 'Khả Năng Viết Tài Liệu Kỹ Thuật']","['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 25 - 35', 'Nam', 'Nghỉ thứ 7', 'Network Engineer', 'IT - Phần cứng và máy tính', 'Điện toán đám mây (Cloud)', 'Điện / Điện tử / Điện lạnh']","Có kinh nghiệm thiết kế, lên kế hoạch, triển khai và quản lý các giải pháp hạ tầng mạng phức tạp (LAN, WAN, Wireless, Security...) cho các khách hàng doanh nghiệp. Có khả năng xử lý sự cố chuyên sâu (troubleshooting) và tối ưu hóa hiệu năng hệ thống Học và thi các chứng chỉ theo yêu cầu và định hướng của Công ty. Phát triển, nghiên cứu công nghệ mới bắt kịp xu hướng CNTT.","Tốt nghiệp Cao đẳng, Đại học chuyên ngành Công nghệ Thông tin, Khoa học Máy tính, Điện tử Viễn thông hoặc các ngành liên quan. Có ít nhất 03 năm kinh nghiệm làm việc. Ưu tiên các ứng viên đã làm việc trong cộng ty tích hợp hệ thống Ưu tiên các ứng viên sở hữu chứng chỉ quốc tế cấp độ chuyên nghiệp như CCNP, Security....hoặc tương đương Đọc hiểu tốt tài liệu kỹ thuật chuyên ngành, có khả năng giao tiếp cơ bản (viết và nói) phục vụ công việc.",Network Engineer,False,False,False
https://www.topcv.vn/viec-lam/presales-engineer-ky-su-giai-phap-cntt/2068447.html,Presales Engineer / Kỹ Sư Giải Pháp CNTT,Công ty TNHH Tin học Viễn thông Nhất Tiến Chung,Hà Nội,Thoả thuận,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần cứng,"['Kỹ năng lập báo cáo, xử lý số liệu, Tiếng Anh giao tiếp thành thạo, kỹ năng tin học văn phòng, khả năng làm việc dưới áp lực', 'Kỹ năng trình bày, giao tiếp. Khả năng diễn giải các khái niệm kỹ thuật phức tạp một cách rõ ràng, dễ hiểu.', 'Kỹ năng tư vấn, lắng nghe và nắm bắt nhu cầu khách hàng tốt.']","['Kỹ năng giải quyết vấn đề và tư duy logic tốt.', 'Kỹ năng làm việc độc lập và phối hợp nhóm hiệu quả (đặc biệt với đội ngũ Sales).', 'Khả năng tự học hỏi và cập nhật công nghệ nhanh chóng']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'System Engineer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Công nghệ kỹ thuật']","Mục tiêu Công việc Đóng vai trò là chuyên gia kỹ thuật chính, hợp tác chặt chẽ với đội ngũ Kinh doanh để tìm hiểu nhu cầu của khách hàng/đối tác, từ đó tư vấn, thiết kế, xây dựng cấu hình và trình bày các giải pháp hạ tầng CNTT (máy chủ, lưu trữ, mạng, ảo hóa, giải pháp chuyên biệt...) phù hợp. Đảm bảo tính khả thi về mặt kỹ thuật, tối ưu về chi phí và thuyết phục khách hàng lựa chọn giải pháp của công ty, góp phần thúc đẩy doanh số Mô tả Công việc (Trách nhiệm Chính) Tư vấn & Thiết kế Giải pháp Kỹ thuật Phối hợp cùng bộ phận Kinh doanh để tiếp nhận, phân tích và làm rõ các yêu cầu về nghiệp vụ và kỹ thuật của khách hàng/đối tác liên quan đến hạ tầng CNTT. Thiết kế kiến trúc giải pháp tổng thể và chi tiết, bao gồm việc lựa chọn công nghệ, sản phẩm phù hợp từ các hãng như HPE, Dell, NVIDIA, QNAP, Synology và các hãng liên quan khác (mạng, bảo mật, phần mềm...). Xây dựng cấu hình chi tiết (Configuration), Bảng kê Vật tư (Bill of Materials - BoM), và các tài liệu đề xuất giải pháp (Proposal), bao gồm cả sơ đồ kỹ thuật. Đánh giá tính tương thích, khả năng mở rộng và hiệu quả chi phí của giải pháp đề xuất. Hỗ trợ sale & Tương tác Khách hàng Tham gia các buổi gặp gỡ, hội thảo trực tiếp với khách hàng và đối tác cùng đội ngũ Kinh doanh. Thực hiện trình bày (presentation), giới thiệu chuyên sâu về kỹ thuật, demo sản phẩm/giải pháp. Tiến hành triển khai thử nghiệm (Proof of Concept - POC) nếu cần thiết để chứng minh năng lực của giải pháp. Giải đáp các câu hỏi, thắc mắc về kỹ thuật, xử lý các phản hồi hoặc lo ngại của khách hàng/đối tác liên quan đến giải pháp đề xuất. Xây dựng mối quan hệ và sự tin tưởng về mặt kỹ thuật với khách hàng. Hỗ trợ kỹ thuật trong việc chuẩn bị hồ sơ thầu, trả lời các yêu cầu về thông tin/đề xuất (RFI/RFP) Triển khai & Chuyển giao Trực tiếp tham gia hoặc hỗ trợ kỹ thuật cho đội ngũ triển khai trong giai đoạn cài đặt, cấu hình ban đầu các giải pháp hạ tầng đã tư vấn cho khách hàng/đối tác (bao gồm cài đặt HĐH, RAID, lắp đặt máy chủ/thiết bị NAS lên tủ rack...). Phối hợp chặt chẽ với bộ phận triển khai/dịch vụ để đảm bảo việc bàn giao kỹ thuật sau bán hàng diễn ra suôn sẻ. Hỗ trợ, hướng dẫn sử dụng cơ bản và giải đáp thắc mắc ban đầu cho khách hàng về các sản phẩm/giải pháp đã triển khai (QNAP, Synology, Server Dell/HPE...). Phát triển Năng lực & Cập nhật Công nghệ Liên tục cập nhật, nghiên cứu và nắm vững kiến thức chuyên sâu về các sản phẩm, giải pháp và công nghệ mới của các hãng đối tác chiến lược (đặc biệt là NVIDIA, HPE, Dell, cũng như các công nghệ về lưu trữ, mạng, ảo hóa...). Tham dự các buổi đào tạo, hội thảo, sự kiện công nghệ do hãng hoặc công ty tổ chức. Hoàn thành các bài thi, đạt được các chứng chỉ kỹ thuật cần thiết theo yêu cầu của hãng và công ty. Các công việc khác Thực hiện các báo cáo kỹ thuật, tài liệu liên quan. Phối hợp với các bộ phận khác (Marketing, Sản phẩm...) khi cần thiết. Thực hiện các nhiệm vụ khác theo sự phân công của quản lý trực tiếp.","Kinh nghiệm Kinh nghiệm làm việc trong lĩnh vực CNTT ở các vai trò như: Presales, Tư vấn Kỹ thuật, Quản trị Hệ thống (System Admin), Kỹ sư Mạng (Network Engineer), Hỗ trợ Kỹ thuật (Level 2/3), Triển khai Hệ thống. Kinh nghiệm trực tiếp làm việc với các giải pháp hạ tầng máy chủ, lưu trữ, mạng. Kinh nghiệm xây dựng cấu hình, tư vấn giải pháp cho khách hàng là một lợi thế lớn. Kinh nghiệm thực tế triển khai các hệ thống máy chủ, lưu trữ, ảo hóa. Chuyên môn Kiến thức nền tảng vững chắc về hạ tầng CNTT: Máy chủ (Server x86), Lưu trữ (Storage: NAS, SAN, DAS, RAID), Mạng (Networking: TCP/IP, Switching, Routing), Ảo hóa (Virtualization: VMware vSphere, Hyper-V). Hiểu biết hoặc có kinh nghiệm làm việc với sản phẩm/giải pháp của các hãng: HPE (Servers, Storage), Dell (Servers, Storage) Hiểu biết hoặc có kinh nghiệm với sản phẩm/giải pháp NVIDIA (GPU cho AI/HPC, Networking...) là một lợi thế rất lớn/yêu cầu quan trọng. Có kinh nghiệm hoặc hiểu biết về thiết bị NAS của QNAP, Synology. Kiến thức về hệ điều hành máy chủ (Windows Server, Linux)",Presales Engineer,False,True,True
https://www.topcv.vn/viec-lam/product-owner-fintech/2083722.html,Product Owner (Fintech),Công ty TNHH Jits Innovation Labs,Hà Nội,Thoả thuận,Dưới 1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Đọc hiểu', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Product Owner/Product Manager']","Support in-house product development through research, requirement gathering, and feature documentation. Assist in defining product features based on user needs, business goals, and market analysis. Contribute to project delivery by helping translate client requirements into clear specifications and user flows. Coordinate with developers, designers, and QA to ensure shared understanding and smooth execution. Participate in agile ceremonies and track delivery progress, helping document status and key outcomes. Support internal teams with product materials and documentation. Collect user feedback, monitor feature usage, and assist in post-release reviews and improvement planning.","Bachelor’s degree in Business, IT, Computer Science, or a related field Having at least 6 months of hands-on experience in a similar position Ability to effectively utilize AI tools (e.g., ChatGPT, GitHub Copilot, or similar) to support development tasks such as coding, debugging, documentation, and productivity optimization Strong logical thinking and problem-solving skills Clear and confident communication, both written and verbal Familiarity with agile workflows or a strong willingness to learn Basic understanding of software development processes or UX/UI concepts is a plus Proactive mindset with the ability to take initiative and follow through Good time management skills and the ability to handle multiple tasks effectively Eager to learn, collaborate, and grow in a product-oriented environment",Product Manager,False,True,True
https://www.topcv.vn/viec-lam/thuc-tap-sinh-dieu-phoi-du-an-it/2059723.html,Thực Tập Sinh Điều Phối Dự Án IT,CÔNG TY CỔ PHẦN TƯ VẤN DỊCH VỤ ĐÀO TẠO AUM VIỆT NAM,Hà Nội,Thoả thuận,Không yêu cầu,Cao Đẳng trở lên,Thực tập sinh,Toàn thời gian,Giáo dục / Đào tạo,"['Làm việc nhóm', 'Chịu Được Áp Lực']",[],"['Không yêu cầu kinh nghiệm', 'Cao Đẳng trở lên', 'Thưởng hiệu quả làm việc', 'Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Thương mại điện tử', 'Giáo dục / Đào tạo']","Hỗ trợ theo dõi tiến độ các dự án đang triển khai. Cập nhật task, nhắc deadline cho team. Phối hợp với Dev, QA và các phòng ban khác.. Học cách lập kế hoạch và quản lý công việc thực tế..","Sinh viên năm cuối hoặc mới tốt nghiệp của các trường ĐH/CĐ. Có tinh thần trách nhiệm và ham học hỏi. Kỹ năng tổ chức công việc tốt, quản lý deadline rõ ràng. Sử dụng thành thạo Word, Excel, PowerPoint. Có hiểu biết cơ bản về quy trình phát triển phần mềm là lợi thế. Trung thực, trách nhiệm. Được đào tạo quy trình quản lý dự án IT. Cơ hội trở thành nhân viên chính thức sau thực tập. Định hướng phát triển lâu dài trong quản lý dự án IT.",Project Coordinator,False,True,True
https://www.topcv.vn/viec-lam/project-manager-pm/2006214.html,Project Manager (PM),CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,Hà Nội,30 - 40 triệu,5 năm,Đại Học trở lên,Trưởng nhóm,Toàn thời gian,IT - Phần mềm,"['Kỹ năng đàm phán', 'Quản Lý Dự Án', 'Presales', 'kỹ năng thuyết trình', 'Phân Tích Yêu Cầu Khách Hàng']",[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Bảo hiểm sức khỏe', 'Bảo hiểm xã hội', 'IT Project Manager', 'IT - Phần mềm', 'Điện toán đám mây (Cloud)', 'IT - Phần cứng và máy tính']","1. Quản lý triển khai dự án • Lập kế hoạch, điều phối dự án ERP, đảm bảo đúng tiến độ, ngân sách và chất lượng. • Khảo sát, phân tích nghiệp vụ, tư vấn giải pháp phù hợp với nhu cầu khách hàng. • Đóng vai trò Business Analyst (BA) trong giai đoạn đầu, chuyển hóa yêu cầu thành thiết kế khả thi. 2. Lãnh đạo đội ngũ • Phân công, giám sát và đào tạo đội triển khai (BA, lập trình viên, tư vấn…). • Xây dựng quy trình nội bộ, nâng cao hiệu quả và tinh thần làm việc nhóm. 3. Phối hợp phát triển sản phẩm • Kết nối khách hàng và đội sản phẩm để cải tiến tính năng dựa trên phản hồi thực tế. • Hỗ trợ kiểm thử, nghiệm thu và triển khai sản phẩm tại khách hàng. 4. Giao tiếp và báo cáo • Cập nhật tiến độ, quản lý kỳ vọng khách hàng và xử lý vấn đề phát sinh. • Báo cáo cho ban lãnh đạo về hiệu quả dự án và đề xuất cải tiến.","1. Trình độ: - Tốt nghiệp đại học chuyên ngành CNTT, Hệ thống thông tin quản lý, Quản trị doanh nghiệp hoặc tương đương. 2. Kinh nghiệm: - Có ít nhất 5 năm kinh nghiệm triển khai phần mềm ERP, trong đó tối thiểu 2 năm tham gia quản lý phát triển sản phẩm hoặc phân tích nghiệp vụ (BA). - Từng quản lý các dự án triển khai phần mềm B2B, đặc biệt trong lĩnh vực tài chính, nhân sự, sản xuất….. - Ưu tiên ứng viên từng làm việc tại công ty công nghệ phát triển sản phẩm phần mềm nội bộ (product company). - Có hiểu biết sâu về các quy trình nghiệp vụ: tài chính, nhân sự, sản xuất, bán hàng, chuỗi cung ứng… 3. Kỹ năng: - Kỹ năng quản lý con người và lãnh đạo nhóm mạnh mẽ, truyền cảm hứng và định hướng phát triển đội ngũ. - Có khả năng tư vấn giải pháp phù hợp với sản phẩm và linh hoạt theo từng doanh nghiệp. - Thành thạo kỹ năng phân tích nghiệp vụ, tổ chức công việc, lập kế hoạch và xử lý vấn đề. - Giao tiếp, thuyết trình, tiếng anh tốt (viết báo cáo, đọc tài liệu chuyên môn, nghe-viết). - Thành thạo các công cụ quản lý dự án: Jira, ClickUp, MS Project… - Khả năng giao tiếp, thuyết trình và phối hợp đa phòng ban tốt.",Project Manager,False,False,False
https://www.topcv.vn/viec-lam/tester/2049974.html,Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ AIT,Hà Nội,15 - 19 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Kiến Thức Sâu Rộng Về Quy Trình Kiểm Thử Phần Mềm', 'Phương pháp, công cụ test', 'Kỹ thuật test']","['API Testing', 'Truy vấn hệ cơ sở dữ liệu', 'Kiểm thử App/Web/API']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'Software Tester (Automation & Manual)', 'Bưu chính', 'Tài chính', 'Logistic / Vận tải']","Tham gia tìm hiểu và phân tích yêu cầu hệ thống phần mềm của dự án lĩnh vực Bưu chính, logistic, Fintech, Doanh nghiệp, ... Phối hợp BA phân tích, làm rõ yêu cầu và thiết kế yêu cầu Thiết kế kế hoạch test, kịch bản test, test script, test data Tạo dữ liệu kiểm thử, thiết lập môi trường kiểm thử Thực hiện test theo kế hoạch và kịch bản test Tiếp nhận và kiểm tra các lỗi được phản ánh Viết báo cáo test, đánh giá kết quả kiểm thử Kiểm soát việc sửa lỗi của đội lập trình và đảm bảo phần mềm đạt chất lượng cao.","Tốt nghiệp ĐH, CĐ chuyên ngành CNTT, Hệ thống quản lý thông tin, Điện tử viễn thông, các chuyên ngành tương đương. Có thể đi onsite tùy thời điểm và tình hình dự án Tối thiểu >1 năm làm việc thực tế tại các công ty, dự án về vị trí kiểm thử phần mềm; Có kiến thức sâu rộng về quy trình kiểm thử phần mềm và các phương pháp, công cụ test, kỹ thuật test Ưu tiên có kinh nghiệm làm việc về truy vấn với các hệ cơ sở dữ liệu; Ưu tiên có kinh nghiệm API Testing. Ưu tiên nhân sự có kinh nghiệm kiểm thử App/Web/API.",QA Engineer,False,False,False
https://www.topcv.vn/viec-lam/sap-functional-consultant/1895047.html,SAP Functional Consultant,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),"Việc làm tại Hồ Chí Minh, Phường Trung Mỹ Tây - Hồ Chí Minh",Thoả thuận,3 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Kỹ năng giải quyết vấn đề', 'Kiến Thức Về Hệ Thống Mes (manufacturing Execution System)', 'Kỹ Năng Phân Tích Nghiệp Vụ', 'Kiến Thức Về Hệ Thống Sap (systems, Applications & Products In Data Processing)', 'Kinh Nghiệm Triển Khai Mes Hoặc Sap']",[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'IT Consultant']","Công việc chính bao gồm: 1.1 Khảo sát & phân tích yêu cầu: - Làm việc với khách hàng để tìm hiểu quy trình hiện tại, các vấn đề (pain points) và nhu cầu cải tiến. - Tham gia xây dựng tài liệu phân tích yêu cầu nghiệp vụ (Business Requirement). 1.2 Cấu hình hệ thống: - Thiết lập, cấu hình phần mềm theo đúng yêu cầu và quy trình nghiệp vụ của khách hàng. - Hỗ trợ điều chỉnh hệ thống khi phát sinh thay đổi. - Kiểm thử (UAT, SIT): - Phối hợp với khách hàng và đội dự án để kiểm tra, đảm bảo hệ thống hoạt động đúng yêu cầu. - Ghi nhận, phân tích và phối hợp xử lý các lỗi phát sinh trong quá trình kiểm thử. 1.3 Đào tạo người dùng: - Chuẩn bị tài liệu hướng dẫn sử dụng. - Trực tiếp đào tạo, hỗ trợ nhân viên khách hàng làm quen và sử dụng hệ thống. 1.4 Go-live & hỗ trợ sau triển khai: - Tham gia quá trình vận hành chính thức của hệ thống. - Hỗ trợ xử lý sự cố, tinh chỉnh hệ thống sau khi go-live để đảm bảo hoạt động ổn định.","- Kinh nghiệm từ 3 năm trở lên ở vị trí Triển khai giải pháp hoặc BA. - Tốt nghiệp chuyên ngành Công nghệ thông tin, Hệ thống thông tin quản lý, Quản trị kinh doanh, Kế toán, hoặc lĩnh vực liên quan. - Có hiểu biết về quy trình nghiệp vụ doanh nghiệp (sản xuất, kế toán, nhân sự, logistics...). - Tiếng Anh đọc hiểu & giao tiếp - Ưu tiên ứng viên có kinh nghiệm triển khai phần mềm ERP/MES hoặc các hệ thống quản trị doanh nghiệp khác. - Kỹ năng phân tích, tổng hợp và giải quyết vấn đề tốt. - Khả năng giao tiếp, làm việc nhóm và làm việc trực tiếp với khách hàng. - Sẵn sàng đi công tác theo yêu cầu dự án.",SAP Consultant,False,True,True
https://www.topcv.vn/viec-lam/ism-manager/2079906.html,ISM Manager,"TECHVIFY SOFTWARE., JSC","Việc làm tại Hà Nội, Phường Thanh Xuân - Hà Nội",Thoả thuận,5 năm,Đại Học trở lên,Quản lý / Giám sát,Toàn thời gian,IT - Phần mềm,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Chiến lược và phân tích bảo mật', 'IT - Phần cứng và máy tính', 'An ninh mạng']","1. Security Operations & Monitoring (Core Responsibility) +Lead and operate the SOC function using: -Microsoft Defender suite (Defender for Endpoint, Identity, Cloud, Office 365) -Microsoft Sentinel and/or Splunk as SIEM -Integrate and operate monitoring from: -Infrastructure, cloud workloads, applications, and endpoints -Grafana & Prometheus for infrastructure and service telemetry +Define and maintain: -Alert triage, escalation, and response workflows -SOC runbooks and incident playbooks +Ensure effective correlation between: -Security logs -Infrastructure metrics -Application-level signals 2. Incident Response & Threat Handling +Act as incident owner and commander for security incidents. +Manage response to: -Endpoint compromise -Identity-based attacks (AAD / Entra ID) -Cloud misconfiguration incidents -Data leakage and insider threats +Coordinate with: -Infrastructure / Cloud / DevOps teams -External vendors or MSSPs (if applicable) +Lead post-incident RCA, lessons learned, and preventive action tracking. 3. Asset Management & Security Ticket Operations +Own security-related asset inventory, including: -End-user devices (managed via Microsoft Intune) -Servers, VMs, cloud resources, and network devices +Ensure asset lifecycle alignment with: -Security classification -Risk ownership -ISO asset management controls +Operate and govern: -Security ticket queue (incident, vulnerability, audit findings) -SLAs, escalation rules, and closure quality +Integrate SOC alerts with: -ITSM / ticketing systems (e.g., Jira, ServiceNow, Azure DevOps) 4. Vulnerability Management +Own the vulnerability management lifecycle, including: -Discovery, prioritization, remediation, and verification +Operate vulnerability scanning tools across: -Endpoints -Servers -Cloud workloads -Applications +Collaborate with DevOps teams using: -SonarQube for code-level security and technical debt -CI/CD pipelines to shift security left +Track and report: -Vulnerability aging -Risk acceptance -Remediation effectiveness 5. Endpoint, Identity & Zero Trust Security +Enforce endpoint security using: -Microsoft Defender for Endpoint -Microsoft Intune (compliance, device health, conditional access) +Oversee: -Identity & Access Management (Microsoft Entra ID) -MFA, Conditional Access, Privileged Identity Management (PIM) +Align security operations with Zero Trust principles. 6. Cloud & Hybrid Security Operations +Govern security posture for: -Azure (primary) -AWS / GCP (if applicable) +Use Defender for Cloud and CSPM practices to: -Monitor misconfigurations -Track compliance posture +Collaborate with platform teams on: -Secure baseline definitions -Kubernetes and container security (if applicable) 7. Compliance, ISO & Audit Ownership +Own and operate ISO 27001 security controls from an operational standpoint. +Maintain: -Policies, procedures, and evidence -Risk assessments and treatment plans +Act as security focal point for: -ISO audits -Client security audits and questionnaires -Penetration test findings +Ensure continuous compliance, not audit-only readiness. 8. Reporting, Metrics & Continuous Improvement +Define and report SOC KPIs, such as: -MTTD / MTTR -Incident trends -Vulnerability exposure -Compliance status + Build executive-level security dashboards using: -Sentinel / Splunk -Grafana +Drive SOC maturity roadmap, automation, and tool optimization.","Experience -5+ years in Cybersecurity / Information Security -1-2+ years leading SOC or Security Operations teams -Strong experience in IT / Managed Services environments -Proven hands-on experience with Microsoft or any Cloud / On Premises security ecosystem Technical Expertise -Microsoft Defender Suite (Endpoint, Identity, Cloud, O365) -Microsoft Intune (MDM/MAM, compliance policies) -SIEM: Microsoft Sentinel and/or Splunk -Monitoring & observability: Grafana, Prometheus -Vulnerability management & scanning tools -Secure SDLC tooling: SonarQube -Strong understanding of: -Cloud security (Azure-first) -Endpoint & identity threats -Hybrid infrastructure security -Compliance & Governance -Strong hands-on experience with ISO 27001 -Experience handling: -Audit evidence -Control implementation -Client security assurance Soft Skills -Strong operational leadership and decision-making -Excellent communication with engineering, management, and clients -Ability to handle high-pressure incident scenarios -Process-driven, audit-aware mindset -Preferred Certifications -CISSP / CISM / CISA -ISO 27001 Lead Implementer or Auditor -Microsoft Security certifications (SC-200, SC-300, SC-100) -Cloud security certifications (Azure preferred)",Security Engineer,False,True,True
https://www.topcv.vn/viec-lam/tech-lead/2005639.html,Tech Lead,CÔNG TY TNHH MUMESOFT INNOVATION,Hà Nội,Thoả thuận,5 năm,Đại Học trở lên,Trưởng nhóm,Toàn thời gian,IT - Phần mềm,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Fullstack Developer', 'IT - Phần mềm']","• Nghiên cứu, thiết kế hệ thống, tư vấn, đề xuất các giải pháp công nghệ trong các dự án của công ty. • Hỗ trợ triển khai giải pháp công nghệ cho các nhóm phát triển dự án của công ty. • Đánh giá rủi ro, khả năng mở rộng, tối ưu các giải pháp kỹ thuật xoay quanh dự án. • Tham gia phát triển hệ thống, đảm nhiệm vị trí project team leader trong các dự án được chỉ định. • Tham gia tạo bản đề xuất kỹ thuật, đánh giá và ước lượng công số trong các dự án mới của công ty. • Định hướng, triển khai các phương pháp đảm bảo chất lượng source code, bảo mật thông tin kĩ thuật trong dự án. • Dẫn dắt, đào tạo, nâng cao năng lực nhân sự trong team do mình phụ trách.","• Tốt nghiệp Đại học chuyên ngành CNTT, Khoa học máy tính. • Có từ 5 năm kinh nghiệm phát triển backend, trong đó ít nhất 1–2 năm ở vai trò Technical Leader • Thành thạo 1 trong các ngôn ngữ lập trình Backend: PHP/Python/Node.JS • Có kinh nghiệm lập trình Frontend sử dụng HTML/CSS/Javascript, TypeScript trên các framework như Reactjs, Vuejs… • Có kinh nghiệm thiết kế và triển khai hệ thống lớn, yêu cầu cao về hiệu năng (scalable, high-performance, real-time). • Kiến thức vững về: OOP, kiến trúc Microservices, Design patterns, CI/CD, Cloud (AWS, Google cloud…), Message Queue (Kafka, RabbitMQ)... • Tư duy logic tốt, khả năng phân tích và giải quyết vấn đề phức tạp. • Kỹ năng giao tiếp, truyền đạt, làm việc nhóm và đào tạo kỹ thuật tốt. • Chủ động, trách nhiệm và tinh thần cầu tiến cao. • Có khả năng tìm hiểu, thích ứng tốt với công nghệ mới. • Nhiệt tình, teamwork tốt, sẵn sàng học hỏi các công nghệ mới để đáp ứng công việc..",Software Architect,False,True,True
https://www.topcv.vn/viec-lam/truong-phong-phan-mem/2097725.html,Trưởng Phòng Phần Mềm,Công ty cổ phần phương tiện điện thông minh Selex,"Việc làm tại Hà Nội, Phường Cầu Giấy - Hà Nội","2,500 - 3,000 USD",5 năm,Đại Học trở lên,Trưởng/Phó phòng,Toàn thời gian,Điện tử / Điện lạnh,[],[],"['5 năm kinh nghiệm', 'Đại Học trở lên', 'Product Owner/Product Manager', 'IT - Phần mềm', 'Điện / Điện tử / Điện lạnh', 'Cơ khí / Tự động hóa']","- Quản lý và phát triển hệ thống phần mềm cho hệ sinh thái xe máy điện thông minh Selex, bao gồm mobile apps, backend systems, firmware (nhúng) và IoT - Trực tiếp quản lý một trong các mảng chuyên môn sâu (Backend) và có khả năng định hướng và quản lý chung các mảng còn lại - Tham mưu cho Ban Giám đốc về định hướng, lộ trình phát triển phần mềm ở công ty - Xây dựng và hoàn thiện các quy trình, tiêu chuẩn cho công việc; hệ thống giao việc và quản lý công việc cho đội nhóm - Phát triển đội ngũ kỹ sư phần mềm có tinh thần trách nhiệm cao, làm việc quyết liệt và hiệu quả - Cập nhật, ứng dụng các công nghệ mới phù hợp để nâng cao hiệu quả hệ thống và trải nghiệm người dùng - Thực hiện các công việc khác theo phân công của Ban Giám đốc.","- Tốt nghiệp đại học trở lên chuyên ngành Công nghệ thông tin, Tự động hóa, Cơ điện tử… hoặc các ngành có liên quan - Có ít nhất 5 năm kinh nghiệm trong lĩnh vực phát triển phần mềm/hệ thống, có kinh nghiệm xây dựng hệ thống phần mềm với số lượng người dùng lớn. - Đã làm việc tại các doanh nghiệp/tập đoàn có hệ thống quản trị, quy trình phát triển bài bản - Có khả năng phân tích, tổng hợp và giải quyết vấn đề, đặc biệt trong môi trường nhiều hệ thống phức hợp - Hiểu biết và có kinh nghiệm về ứng dụng di động, nền tảng backend, phần mềm nhúng, IoT hoặc hệ thống đa nền tảng; Ưu tiên có kinh nghiệm sâu trong lĩnh vực backend - Có tư duy tổng quan, khả năng định nghĩa giải pháp và trực tiếp tham gia triển khai - Kỹ năng lãnh đạo, truyền cảm hứng, xây dựng đội ngũ mạnh - Kỹ năng giao tiếp và làm việc nhóm tốt",Software Engineer,False,False,False
